,Location,Book_Title,Book_Author,Publisher,Book_Rating,user_id,ISBN,Cluster
582,1894,2925,1327,892,10,6611,892540257,2
583,1355,6368,4452,961,10,6637,142001740,0
584,890,7438,4902,1465,7,6652,80410753,0
585,2564,3248,829,1073,6,6662,375509089,3
586,60,922,696,1180,5,6671,451212169,3
587,1902,1178,4430,334,8,6698,440114330,3
588,20,1082,1228,562,9,6700,64400557,0
589,422,7266,3389,768,8,6703,2147483647,4
590,1354,7266,3389,768,8,6715,2147483647,4
591,1887,2976,1079,129,8,6769,55357924,0
592,1887,1999,3471,107,8,6769,380725827,3
593,1887,1504,3471,158,7,6769,425178951,3
594,1174,5464,937,360,10,6815,385504209,3
595,971,464,61,1213,9,6840,312979479,3
596,1830,6997,2466,107,10,6865,380812975,3
597,1830,233,1682,1118,9,6865,451453328,3
598,1926,7438,4902,1465,6,6883,749313528,2
599,2649,7266,3389,768,4,6889,2147483647,4
600,471,5165,2992,125,6,6893,345378482,3
601,308,695,228,979,7,6924,60934417,0
602,2807,7054,2154,727,9,6966,843948302,2
603,1186,4141,2661,42,9,7065,375406182,3
604,278,1098,429,1149,6,7072,439051630,3
605,2157,7438,4902,1465,9,7119,67976402,0
606,91,5521,2679,109,8,7125,60560754,0
607,91,5895,652,125,10,7125,345450892,3
608,91,6478,4786,1365,10,7125,375759093,3
609,91,5051,552,1392,10,7125,446521507,3
610,91,792,4226,1392,10,7125,446531286,3
611,91,7438,4902,1465,8,7125,767903854,2
612,91,867,2048,201,8,7125,767907817,2
613,91,4078,2919,664,10,7125,804114609,2
614,317,401,1261,431,9,7134,1558612815,1
615,2440,1997,4387,1180,9,7156,451132343,3
616,1888,7438,4902,1465,5,7158,316693235,3
617,1888,7199,501,1392,8,7158,446672211,3
618,1888,7438,4902,1465,7,7158,553801430,3
619,1888,5700,1943,931,9,7158,1892950618,4
620,1627,3512,2419,91,9,7161,950028359,2
621,1934,7266,3389,768,7,7221,2147483647,4
622,1976,1146,2884,1078,6,7286,30701035,0
623,1976,2712,3758,313,9,7286,78943413,0
624,1976,148,4658,85,10,7286,193264542,0
625,1976,1394,3110,1154,8,7286,439380731,3
626,1976,2409,4232,1149,10,7286,439625602,3
627,1976,3436,3172,820,8,7286,696210169,2
628,1976,1362,3013,358,9,7286,789429624,2
629,1976,5551,1574,597,10,7286,805063331,2
630,1976,871,348,1425,9,7286,1885593155,4
631,2303,7438,4902,1465,10,7303,738841943,2
632,2686,4470,4431,1214,5,7312,312956681,3
633,2686,6111,4255,19,5,7312,441005543,3
634,1715,4348,3508,529,8,7318,373834284,3
635,2021,3529,2297,1369,8,7319,679751521,2
636,2494,4955,2563,158,8,7346,42516988,0
637,2494,6198,3665,129,8,7346,44096895,0
638,2494,5483,4151,128,7,7346,55357857,0
639,2494,1081,1228,1156,10,7346,59030271,0
640,2494,5288,3245,109,8,7346,60096195,0
641,2494,2331,4589,561,9,7346,61020648,0
642,2494,1369,2071,479,7,7346,307302709,3
643,2494,6440,3777,328,9,7346,345313216,3
644,2494,3305,4281,125,7,7346,345360354,3
645,2494,6473,1918,333,10,7346,440225701,3
646,2494,2822,4241,715,9,7346,440940001,3
647,2494,3338,2979,718,7,7346,440952522,3
648,2494,860,1055,134,7,7346,553111507,3
649,2494,7438,4902,1465,10,7346,553234595,3
650,2494,6518,1197,298,10,7346,553291955,3
651,2494,3570,221,1361,8,7346,670032077,2
652,2494,1357,2437,1014,10,7346,671497596,2
653,2494,4451,4857,1399,9,7346,671727680,2
654,2494,2250,11,1387,4,7346,802725228,2
655,2494,2510,1717,748,8,7346,842314296,2
656,2494,7438,4902,1465,7,7346,1559027789,1
657,1143,4154,3469,1392,8,7352,446605409,3
658,2803,5158,4279,19,10,7371,441005055,3
659,2803,6330,1046,1161,10,7371,684827123,2
660,2535,2234,463,502,7,7403,312194560,3
661,1703,6220,708,529,3,7418,373122691,3
662,1703,5435,2458,1014,7,7418,671644475,2
663,1491,2411,1882,84,8,7482,59035342,0
664,971,636,903,62,8,7524,385722206,3
665,1999,6048,3544,392,8,7525,749720409,2
666,216,7438,4902,1465,5,7559,780653251,2
667,2264,7230,4892,1369,9,7614,375703861,3
668,241,7438,4902,1465,1,7661,700100599,2
669,1879,7266,3389,768,7,7712,2147483647,4
670,1488,3003,104,465,7,7720,2070401685,4
671,2703,6345,3412,128,5,7769,553210092,3
672,1285,7438,4902,1465,5,7864,91870070,0
673,1285,5794,1887,620,7,7864,395177111,3
674,1285,5697,1469,136,7,7864,553158937,3
675,1285,5245,1469,1248,5,7864,553159526,3
676,1285,1874,3808,1188,5,7864,671008749,2
677,1634,6372,1495,1080,6,7882,679413065,2
678,59,3172,4512,740,10,7887,316281697,3
679,59,88,974,589,10,7887,1558743669,1
680,302,7266,3389,768,4,7895,2147483647,4
681,1137,7111,2447,1011,4,7909,452282829,3
682,1642,7091,1787,116,8,7913,316954993,3
683,1642,2277,134,133,5,7913,385128533,3
684,1642,6140,4139,722,6,7913,440967694,3
685,1642,4010,4598,1278,6,7913,609804618,2
686,438,1904,3712,87,7,7980,446527084,3
687,438,580,1671,16,8,7980,752816500,2
688,438,5382,3981,1297,7,7980,812545249,2
689,1632,5464,937,360,9,8006,385504209,3
690,1924,6819,4302,529,9,8067,37322608,0
691,1924,3652,680,107,10,8067,60525010,0
692,1924,7438,4902,1465,10,8067,312284683,3
693,1924,1938,771,1392,10,8067,446692298,3
694,1924,2328,4554,1180,10,8067,451205685,3
695,1924,6349,3620,129,3,8067,553575066,3
696,1924,3303,2578,695,10,8067,821768441,2
697,1924,4350,2878,1457,7,8067,821773402,2
698,1924,2113,4262,1027,10,8067,1591840414,1
699,429,7266,3389,768,6,8083,2147483647,4
700,511,7438,4902,1465,10,8103,140241175,0
701,2766,1238,341,828,10,8104,805063196,2
702,1252,3990,3568,1136,10,8127,1858600006,4
703,2558,6481,2335,336,8,8154,440241073,3
704,197,7438,4902,1465,9,8158,136666343,0
705,435,7098,1778,554,9,8167,60955716,0
706,435,4076,61,158,9,8167,425089002,3
707,435,2270,1187,629,7,8167,586068805,3
708,435,286,1189,1184,9,8167,671541900,2
709,163,6315,3031,128,8,8186,553569058,3
710,555,7209,3436,529,5,8201,373825013,3
711,2510,3744,4722,1014,8,8225,671729462,2
712,593,848,3606,1014,10,8234,671038567,2
713,593,1496,3175,1184,8,8234,743212002,2
714,593,6454,421,312,5,8234,789426323,2
715,2565,874,3508,682,7,8245,51511779,0
716,2565,6680,2165,559,8,8245,62505319,0
717,2565,7438,4902,1465,8,8245,312978383,3
718,2565,4089,272,125,7,8245,345362721,3
719,2565,220,2608,107,7,8245,380844001,3
720,2565,7438,4902,1465,8,8245,399145923,3
721,2565,5108,3065,1392,9,8245,446526126,3
722,2565,6610,4701,1012,9,8245,452284449,3
723,2565,6227,3592,129,9,8245,553268880,3
724,2565,6797,2738,128,8,8245,553283502,3
725,2591,7438,4902,1465,10,8253,67976402,0
726,2591,7438,4902,1465,9,8253,80411109,0
727,2591,2574,3123,947,10,8253,375703764,3
728,2591,4668,4789,1014,10,8253,671021001,2
729,2591,365,2838,364,9,8253,787119784,2
730,624,2286,2445,1018,10,8278,743407083,2
731,1517,7154,2160,835,10,8284,155166951,0
732,1517,251,1078,107,9,8284,380782529,3
733,1517,2846,2812,727,10,8284,843941987,2
734,2695,3184,597,774,8,8313,20442203,0
735,1775,4512,187,664,6,8314,804109192,2
736,1775,5463,3109,1367,10,8314,1400032717,1
737,2645,6250,3760,1304,6,8318,743246071,2
738,2189,4540,2873,529,7,8323,373227205,3
739,1057,7266,3389,768,9,8344,2147483647,4
740,1057,7266,3389,768,8,8344,2147483647,4
741,259,7438,4902,1465,3,8346,14029628,0
742,1463,1442,1864,1093,7,8362,6095129,0
743,1307,5974,1026,790,8,8383,395877334,3
744,1486,7438,4902,1465,8,8386,99800209,0
745,2243,3017,3530,1329,9,8393,84770176,0
746,915,7438,4902,1465,8,8419,2010181859,4
747,177,7266,3389,768,5,8512,2147483647,4
748,841,7266,3389,768,9,8544,2147483647,4
749,2155,5807,1406,1369,8,8570,679781358,2
750,194,7438,4902,1465,10,8580,99387913,0
751,1176,7438,4902,1465,4,8660,1842430351,4
752,2365,7269,3898,1295,1,8674,971880107,2
753,1902,1908,4286,549,9,8681,60248025,0
754,1902,6429,2121,961,8,8681,140442014,0
755,1902,7349,3624,523,8,8681,151003718,0
756,1902,1971,165,573,7,8681,156001438,0
757,1902,7285,4857,936,10,8681,198117477,0
758,1902,2529,1050,116,9,8681,316779237,3
759,1902,6573,748,424,8,8681,374280355,3
760,1902,5854,2993,1073,8,8681,375501517,3
761,1902,6585,1421,1366,7,8681,375756981,3
762,1902,361,3031,62,10,8681,385490445,3
763,1902,5791,15,1367,8,8681,394717023,3
764,1902,5242,739,790,8,8681,395893380,3
765,1902,3629,1210,183,10,8681,517693119,3
766,1902,2410,1882,1149,8,8681,590353403,3
767,1902,6271,4764,1369,8,8681,679727264,2
768,1902,702,4764,1369,8,8681,679727272,2
769,1902,7438,4902,1465,8,8681,879518340,2
770,1902,1844,4246,451,7,8681,1568581491,1
771,1902,303,3488,1114,8,8681,1573227331,1
772,1902,7337,4228,1328,8,8681,1887424059,4
773,2861,7178,3308,433,5,8699,189400406,0
774,1316,4705,4788,997,9,8739,312254199,3
775,1725,7438,4902,1465,7,8752,552149020,3
776,1207,3127,4743,1014,9,8759,671504398,2
777,2239,1086,4271,562,8,8801,64406962,0
778,2239,7438,4902,1465,6,8801,67088300,0
779,2239,5986,121,747,10,8801,316666343,3
780,2239,7438,4902,1465,9,8801,374172897,3
781,1845,7438,4902,1465,9,8843,140293469,0
782,2313,3630,1210,758,10,8855,681403225,2
783,1057,7266,3389,768,3,8858,2147483647,4
784,2430,7438,4902,1465,9,8864,61031321,0
785,2430,6919,4589,561,9,8864,380818191,3
786,2430,5597,334,333,6,8864,440208513,3
787,2430,6413,270,125,8,8864,804113831,2
788,2430,6118,98,62,8,8864,1400034779,1
789,141,5279,2049,62,5,8870,385265700,3
790,123,3371,1075,529,5,8872,373834349,3
791,123,3081,1075,529,7,8872,373834365,3
792,1962,4053,3697,465,9,8890,207071781,0
793,1962,3004,806,911,8,8890,273810858,3
794,1962,7438,4902,1465,7,8890,2020121409,4
795,1962,2497,63,1171,8,8890,2020301016,4
796,1962,6787,3535,1171,5,8890,2020375060,4
797,1962,7438,4902,1465,6,8890,2070350843,4
798,1962,7438,4902,1465,7,8890,2070372170,4
799,1962,3048,1443,465,9,8890,2070378306,4
800,1430,3629,1210,183,10,8935,517693119,3
801,1430,3813,1749,835,9,8935,1551667878,1
802,793,4848,3608,1062,9,8936,39914465,0
803,793,762,403,561,7,8936,61013897,0
804,793,849,3607,107,7,8936,380717018,3
805,793,1323,3607,107,9,8936,380718340,3
806,793,7438,4902,1465,7,8936,380750082,3
807,793,3474,4510,107,8,8936,380809176,3
808,793,2379,3336,1149,9,8936,590047116,3
809,793,3526,1288,1457,9,8936,821750380,2
810,793,2338,4676,835,10,8936,1551660482,1
811,1711,472,1482,1161,10,8937,68484267,0
812,247,4922,804,1126,9,8971,349960728,3
813,247,978,1278,212,10,8971,521777526,3
814,247,1793,3538,1297,2,8971,812589041,2
815,247,3228,672,755,9,8971,864427557,2
816,2724,5833,1895,497,10,9057,966505301,2
817,35,3675,3979,37,10,9094,689710682,2
818,842,3937,2695,125,7,9123,449149676,3
819,1698,7101,3726,1149,6,9139,590109960,3
820,749,5069,2852,1014,5,9141,743418301,2
821,1504,3048,1443,465,8,9143,2070378306,4
822,1504,7266,3389,768,9,9143,2147483647,4
823,1379,2766,1167,1035,6,9177,130173231,0
824,1379,786,271,42,7,9177,375411992,3
825,1379,2856,1007,907,8,9177,1565924878,1
826,2710,7438,4902,1465,9,9183,99981106,0
827,2710,1856,2349,1016,6,9183,671033085,2
828,1001,4374,4524,215,6,9203,1841953229,4
829,967,7438,4902,1465,10,9227,157392004,0
830,967,7438,4902,1465,7,9227,439420105,3
831,967,3584,3053,1297,8,9227,765304686,2
832,967,1127,832,1294,7,9227,1591820057,1
833,967,7438,4902,1465,7,9227,1591820073,1
834,2635,5318,1946,1006,9,9239,86611954,0
835,1614,7438,4902,1465,6,9276,880781385,2
836,1614,7266,3389,768,5,9276,2147483647,4
837,1614,7266,3389,768,7,9276,2147483647,4
838,1614,7266,3389,768,8,9276,2147483647,4
839,771,577,1321,107,7,9296,380769557,3
840,2729,7438,4902,1465,7,9302,749395699,2
841,1449,7438,4902,1465,8,9314,99416883,0
842,35,2139,3608,158,10,9354,425154092,3
843,167,4290,1747,1213,7,9373,312989393,3
844,2305,6446,3042,158,3,9385,425176789,3
845,2764,4795,1128,782,9,9417,15216250,0
846,2764,697,1001,125,8,9417,345309979,3
847,2764,648,3710,1393,3,9417,446602175,3
848,2764,6520,2730,128,7,9417,553578685,3
849,2764,1865,4722,1014,5,9417,671039830,2
850,1174,4670,1865,961,10,9440,140585044,0
851,1174,2138,2799,172,10,9440,1557866031,1
852,963,746,3583,552,10,9455,7110928,0
853,380,1335,4610,1166,10,9465,1590790510,1
854,165,2411,1882,84,10,9490,59035342,0
855,1519,6321,1576,1123,8,9516,1858285453,4
856,2775,7438,4902,1465,7,9568,515136557,3
857,1345,7438,4902,1465,8,9574,60166371,0
858,584,6311,3726,966,8,9613,141307129,0
859,584,1023,4438,125,5,9613,345320530,3
860,584,1656,1938,983,7,9613,399507914,3
861,584,6310,1346,966,9,9613,525463062,3
862,584,2745,4410,1281,8,9613,884481492,2
863,1923,581,4312,999,7,9709,1558172297,1
864,2163,5328,3665,968,9,9717,698116844,2
865,1762,5710,2732,715,9,9735,440219078,3
866,2193,7266,3389,768,5,9850,2147483647,4
867,966,7153,3029,632,7,9856,78688262,0
868,966,4660,1781,126,3,9856,345274539,3
869,966,209,2340,125,10,9856,345361792,3
870,966,3643,4589,1118,7,9856,451159233,3
871,966,3966,1069,129,9,9856,553582755,3
872,966,1706,819,1188,5,9856,671550551,2
873,966,4494,4466,1188,5,9856,689704674,2
874,2769,5605,1069,158,10,9884,425153975,3
875,2828,5337,2842,682,9,9908,515090506,3
876,2828,681,2368,128,10,9908,553347187,3
877,1355,2995,226,1149,7,9918,590251619,3
878,1435,7148,2430,1276,10,9929,967024250,2
879,2479,7266,3389,768,9,9938,2147483647,4
880,1188,4591,212,672,10,9956,963930400,2
881,2021,2291,3474,682,9,10030,515061786,3
882,2021,4120,3474,682,9,10030,515075051,3
883,2021,678,3175,1014,10,10030,671004573,2
884,2021,6233,4590,1184,10,10030,743211227,2
885,811,4376,3508,158,9,10063,425195473,3
886,811,7438,4902,1465,8,10063,440241537,3
887,2715,6506,3793,169,10,10067,216927781,0
888,294,7266,3389,768,8,10071,2147483647,4
889,1637,918,2602,562,10,10118,6073941,0
890,1637,5698,1556,747,10,10118,316235024,3
891,1637,5931,3849,421,10,10118,762727942,2
892,1637,5653,3374,632,10,10118,786868716,2
893,802,1905,4701,1012,8,10199,452283205,3
894,1355,7438,4902,1465,10,10205,345418271,3
895,2775,1884,2172,1014,6,10209,671795570,2
896,604,6809,4857,961,8,10212,14071491,0
897,1915,7438,4902,1465,10,10234,771008139,2
898,145,5725,1188,981,7,10241,6093140,0
899,145,1905,4701,1012,5,10241,452283205,3
900,169,7266,3389,768,6,10261,2147483647,4
901,1443,5984,1092,535,5,10325,609602438,2
902,2313,161,2619,1149,8,10351,59050214,0
903,1551,3531,3405,1293,10,10354,193151478,0
904,1551,1566,4387,970,7,10354,451124340,3
905,1551,4885,4387,1180,7,10354,451160959,3
906,1551,3278,2641,1294,10,10354,1591820146,1
907,1551,4300,3402,1294,10,10354,1931514747,4
908,1551,4314,3404,1294,10,10354,1931514755,4
909,215,2623,3757,1086,8,10394,99282194,0
910,1919,7266,3389,768,7,10493,2147483647,4
911,2140,7438,4902,1465,5,10497,552995495,3
912,2140,5392,2112,129,8,10497,553148001,3
913,2533,2469,2057,417,8,10512,571136117,3
914,2533,6716,579,1384,7,10512,855616539,2
915,2533,2052,381,374,9,10512,856402915,2
916,2352,7438,4902,1465,8,10532,671033301,2
917,2352,155,2472,1014,8,10532,671502522,2
918,2728,1417,1610,1238,10,10546,351828875,3
919,530,2407,1882,1149,10,10560,43935806,0
920,530,5988,2776,682,10,10560,51513452,0
921,530,4347,3538,450,7,10560,76534128,0
922,530,3441,3043,961,7,10560,142002798,0
923,530,77,2720,125,9,10560,345435273,3
924,530,5830,2795,1366,10,10560,375760911,3
925,530,5464,937,360,10,10560,385504209,3
926,530,2061,2630,463,8,10560,399150706,3
927,530,7438,4902,1465,9,10560,439139600,3
928,530,4899,4142,1118,8,10560,451457935,3
929,530,5916,2776,682,9,10560,515134449,3
930,530,3504,271,42,9,10560,679454489,2
931,530,5558,4304,500,10,10560,690048246,2
932,530,2548,3510,95,10,10560,743448782,2
933,530,2997,1961,1300,9,10560,765347539,2
934,238,7266,3389,768,9,10571,2147483647,4
935,2030,6610,4701,1012,9,10607,452284449,3
936,2030,794,29,1084,9,10607,812969812,2
937,723,7438,4902,1465,7,10619,760736480,2
938,2087,2557,3479,134,9,10654,552143774,3
939,2583,4396,4245,424,7,10716,374281602,3
940,1239,2768,871,240,7,10729,439531640,3
941,2778,7266,3389,768,9,10738,2147483647,4
942,1029,7266,3389,768,9,10746,2147483647,4
943,2368,4222,2771,1128,7,10750,813526507,2
944,2133,5886,61,158,8,10819,425067858,3
945,2133,5695,3036,158,8,10819,425159612,3
946,2133,6062,2997,715,9,10819,440957761,3
947,2133,7438,4902,1465,8,10819,553293362,3
948,2641,7438,4902,1465,10,10827,888345099,2
949,2635,4496,4547,128,8,10852,553289691,3
950,1604,2651,4789,1101,7,10921,60391626,0
951,2168,7266,3389,768,8,10927,2147483647,4
952,2608,5306,2798,1180,9,10965,451194888,3
953,2400,7438,4902,1465,9,10985,747259909,2
954,1021,3748,3734,1180,9,11006,451168690,3
955,2810,7266,3389,768,10,11012,2147483647,4
956,18,7438,4902,1465,7,11032,9179353,0
957,596,909,276,158,6,11065,42511774,0
958,2721,3735,1845,620,8,11101,618093974,2
959,698,7438,4902,1465,10,11119,749397403,2
960,1258,2978,370,1399,8,11120,671880187,2
961,620,946,3291,1202,8,11136,30291798,0
962,2611,7438,4902,1465,9,11174,0,0
963,1027,5432,3237,679,7,11201,471526525,3
964,1965,6035,4310,559,9,11206,62516086,0
965,2681,4257,283,1054,9,11212,1591293049,1
966,2592,3986,2069,561,7,11224,61009059,0
967,2592,2042,4095,1214,7,11224,312927746,3
968,2592,5986,121,747,9,11224,316666343,3
969,2592,7438,4902,1465,3,11224,375507876,3
970,2592,5361,2335,361,7,11224,385424728,3
971,2592,5464,937,360,9,11224,385504209,3
972,2592,7438,4902,1465,7,11224,446522597,3
973,2592,7438,4902,1465,8,11224,1558746226,1
974,1120,5294,2246,662,7,11231,440234700,3
975,1274,1074,1304,19,7,11279,441008976,3
976,1274,3837,2776,1118,8,11279,451451430,3
977,1274,4251,1636,129,6,11279,553103946,3
978,1227,7438,4902,1465,7,11285,968968821,2
979,2313,290,1482,1161,10,11325,684874350,2
980,1915,2019,2261,979,10,11400,60958022,0
981,1915,7438,4902,1465,9,11400,316666346,3
982,1915,6665,982,1398,8,11400,446606324,3
983,1915,6415,4767,1322,5,11400,842371893,2
984,1575,7438,4902,1465,7,11477,55299037,0
985,1749,3791,2330,1262,8,11491,50028251,0
986,1890,5766,3031,62,8,11517,38549081,0
987,1890,5017,1028,1012,9,11517,452284546,3
988,1961,3052,2107,465,8,11577,2070323498,4
989,936,5040,4520,580,10,11621,1401900844,1
990,1143,7438,4902,1465,10,11629,31208188,0
991,1143,5903,2912,107,10,11629,380776170,3
992,1143,5913,4197,763,8,11629,505522551,3
993,1143,4733,2971,763,8,11629,505525526,3
994,1143,3317,457,1457,8,11629,821773135,2
995,545,7438,4902,1465,5,11657,385333137,3
996,545,3784,4835,19,7,11657,441569595,3
997,545,7438,4902,1465,6,11657,553574574,3
998,920,7266,3389,768,8,104962,2147483647,4
999,776,7438,4902,1465,6,104996,553277243,3
1000,776,3196,4065,1038,5,104996,843176024,2
1001,989,7438,4902,1465,5,105012,440212561,3
1002,1293,3262,1675,1102,7,105028,60393823,0
1003,1293,2801,4451,979,8,105028,60929979,0
1004,1293,2650,4789,1101,9,105028,60987561,0
1005,1293,6363,1464,965,7,105028,140621539,0
1006,1293,6830,4758,965,8,105028,140622144,0
1007,1293,2404,1882,1149,8,105028,439064872,3
1008,1293,6205,3286,1392,8,105028,446602612,3
1009,1293,7438,4902,1465,7,105028,450588866,3
1010,1293,4743,4387,1180,8,105028,451168615,3
1011,1293,4455,4387,1180,8,105028,451186362,3
1012,1293,4934,523,1180,6,105028,451201906,3
1013,1293,5312,237,686,6,105028,749903511,2
1014,1293,7438,4902,1465,7,105028,780618548,2
1015,1293,7438,4902,1465,7,105028,790736527,2
1016,776,6494,3519,999,3,105054,52341787,0
1017,776,6616,592,549,7,105054,64471071,0
1018,776,1580,3288,125,8,105054,345391055,3
1019,776,7438,4902,1465,10,105054,671027573,2
1020,1835,1721,3288,125,8,105058,345383249,3
1021,1835,4515,2939,129,6,105058,553583956,3
1022,1835,6192,4583,1297,8,105058,765300265,2
1023,2336,7438,4902,1465,5,105060,720803708,2
1024,1197,3561,1649,804,5,105079,70506728,0
1025,1911,7266,3389,768,5,105098,2147483647,4
1026,1911,7266,3389,768,7,105098,2147483647,4
1027,370,7438,4902,1465,9,105100,552134635,3
1028,1995,6197,218,747,8,105101,316789089,3
1029,2440,3214,1127,961,10,105108,140587527,0
1030,2440,7438,4902,1465,6,105108,316739499,3
1031,2440,2271,2941,113,10,105108,918526590,2
1032,2440,1261,4654,1265,10,105108,1559361336,1
1033,55,7266,3389,768,9,105111,2147483647,4
1034,2159,7438,4902,1465,5,105114,375505652,3
1035,1222,7438,4902,1465,9,105115,1556616902,1
1036,2357,7266,3389,768,2,105116,2147483647,4
1037,412,7438,4902,1465,9,105148,671727796,2
1038,1304,7438,4902,1465,5,105187,552141550,3
1039,1304,7438,4902,1465,8,105187,2070304337,4
1040,1304,7438,4902,1465,5,105187,2070758354,4
1041,644,7438,4902,1465,6,105195,99440776,0
1042,2021,5527,28,704,10,105214,375412824,3
1043,2021,4012,445,1369,10,105214,375702695,3
1044,2021,270,2997,1453,9,105214,440487617,3
1045,2021,3779,555,1297,9,105214,812521374,2
1046,2021,4337,2650,173,10,105214,922233209,2
1047,1308,6294,1897,327,10,105221,345339738,3
1048,1308,6515,871,1149,10,105221,439404371,3
1049,1308,280,2997,715,8,105221,440998050,3
1050,2259,7438,4902,1465,8,105262,67172701,0
1051,2636,2411,1882,84,10,105263,59035342,0
1052,1637,834,3951,333,9,105313,385319401,3
1053,1059,6196,218,116,8,105317,316601950,3
1054,776,5210,2011,1392,5,105335,446612545,3
1055,483,815,2408,1180,8,105358,451147375,3
1056,1674,100,1104,936,7,105374,19540663,0
1057,1674,6725,4898,979,10,105374,60916508,0
1058,1674,4145,1604,872,7,105374,176073795,0
1059,1674,4277,4846,265,8,105374,231106912,0
1060,1674,5594,4080,632,7,105374,1401300014,1
1061,1674,3234,2273,755,9,105374,1864502517,4
1062,1674,7266,3389,768,9,105374,2147483647,4
1063,2033,551,1652,609,10,105450,340276274,3
1064,426,334,3314,979,10,105475,60988096,0
1065,426,1039,2428,1184,10,105475,684833395,2
1066,2856,6434,2444,158,10,105476,42515999,0
1067,433,202,33,125,9,105517,80411918,0
